108, 166
110, 183
113, 199
115, 216
119, 231
127, 244
140, 254
156, 261
175, 263
194, 261
211, 255
226, 245
235, 232
239, 215
241, 197
244, 179
247, 161
119, 144
127, 136
139, 133
151, 134
161, 138
184, 137
196, 131
209, 128
222, 131
232, 139
173, 149
173, 161
173, 172
173, 183
162, 193
168, 195
174, 197
180, 195
185, 192
131, 156
139, 149
149, 149
158, 156
149, 159
139, 159
190, 154
200, 146
210, 145
218, 151
211, 155
200, 155
150, 219
158, 214
168, 211
174, 213
181, 211
191, 213
202, 217
192, 225
181, 229
174, 229
167, 229
158, 226
155, 219
168, 219
174, 219
181, 219
197, 218
181, 219
174, 220
167, 219
