123, 159
122, 177
122, 196
124, 214
131, 231
143, 246
156, 259
171, 270
188, 274
204, 271
221, 262
236, 251
250, 238
259, 222
262, 203
264, 185
266, 166
134, 145
144, 138
156, 136
168, 138
180, 145
202, 143
213, 139
225, 139
237, 141
248, 147
189, 160
187, 174
185, 187
184, 201
171, 203
177, 207
184, 210
192, 207
200, 205
146, 159
155, 155
164, 156
172, 163
163, 163
154, 162
209, 164
217, 158
227, 158
235, 163
227, 165
218, 166
155, 216
165, 213
177, 214
186, 217
197, 216
211, 216
226, 219
212, 236
197, 242
186, 242
175, 240
164, 232
159, 217
176, 219
186, 221
197, 221
222, 220
197, 234
186, 234
176, 232
