101, 152
103, 172
105, 191
109, 210
115, 228
126, 243
141, 254
157, 264
176, 267
195, 264
212, 256
227, 245
237, 230
243, 212
246, 192
248, 172
250, 152
117, 139
126, 130
139, 126
153, 128
165, 133
186, 133
199, 127
213, 125
226, 128
234, 139
176, 147
176, 159
176, 171
177, 183
161, 192
168, 195
176, 197
183, 195
191, 193
134, 149
142, 145
150, 145
157, 150
150, 151
141, 152
195, 151
202, 145
211, 144
219, 148
212, 151
203, 152
151, 221
159, 215
168, 212
175, 214
183, 212
192, 216
201, 223
192, 227
183, 228
175, 229
168, 228
159, 225
156, 220
168, 219
175, 220
183, 219
196, 222
183, 219
175, 219
168, 218
