100, 147
102, 165
104, 184
108, 201
116, 216
128, 229
142, 238
158, 246
175, 246
191, 244
204, 235
218, 225
229, 212
235, 195
238, 178
238, 159
238, 141
112, 132
118, 123
130, 120
141, 120
153, 123
179, 120
192, 116
204, 115
216, 117
223, 125
167, 138
168, 150
168, 161
169, 173
155, 180
162, 182
170, 184
177, 181
185, 178
126, 144
132, 138
141, 138
150, 144
141, 147
132, 147
186, 142
194, 135
203, 135
210, 140
204, 144
195, 144
145, 204
153, 199
163, 196
170, 197
178, 196
188, 197
197, 202
188, 209
179, 212
171, 213
163, 212
154, 210
149, 204
163, 203
171, 203
179, 202
192, 202
179, 202
171, 203
163, 203
