91, 139
92, 158
93, 177
98, 194
105, 211
118, 225
134, 237
152, 246
171, 250
189, 248
205, 239
221, 228
234, 215
241, 200
245, 182
246, 163
246, 146
111, 129
122, 120
136, 117
150, 119
162, 124
184, 125
196, 119
208, 118
221, 122
229, 131
174, 140
174, 152
174, 163
174, 175
156, 182
164, 185
173, 187
181, 186
188, 184
126, 139
135, 134
145, 134
153, 142
144, 144
134, 143
189, 144
198, 137
208, 137
215, 143
208, 147
198, 146
141, 204
154, 202
165, 201
172, 204
180, 202
189, 204
200, 206
189, 212
179, 215
171, 215
164, 214
154, 210
145, 204
165, 206
172, 208
179, 206
196, 206
179, 207
172, 207
165, 206
