101, 164
104, 181
108, 197
112, 214
119, 229
131, 242
147, 252
164, 261
182, 264
199, 260
214, 251
229, 239
240, 225
245, 208
248, 191
250, 174
250, 156
115, 149
124, 141
136, 138
148, 138
160, 141
188, 139
199, 134
212, 132
225, 134
235, 141
174, 156
175, 168
175, 180
176, 192
163, 201
170, 203
178, 204
184, 202
191, 199
130, 161
138, 156
148, 155
157, 161
148, 164
138, 165
194, 159
202, 151
211, 150
220, 155
213, 159
203, 160
153, 222
163, 219
172, 216
179, 217
184, 215
194, 217
207, 218
196, 225
186, 229
180, 231
174, 231
164, 228
157, 223
173, 223
179, 223
185, 222
203, 219
185, 222
180, 223
173, 223
