106, 146
108, 163
111, 179
114, 195
120, 210
129, 223
144, 233
160, 240
178, 242
196, 239
212, 233
226, 223
236, 211
241, 195
243, 178
245, 161
246, 144
117, 124
125, 116
137, 111
150, 111
161, 115
183, 114
195, 110
208, 109
220, 113
230, 121
174, 130
175, 140
176, 151
177, 161
164, 173
170, 175
176, 176
183, 174
188, 172
131, 135
139, 129
148, 129
156, 135
148, 137
139, 137
191, 135
199, 128
208, 128
215, 133
208, 136
199, 136
148, 196
159, 191
169, 188
176, 189
185, 188
195, 190
206, 194
196, 200
186, 203
177, 203
169, 203
159, 201
152, 196
169, 196
177, 196
185, 195
202, 195
185, 195
177, 195
170, 195
