224, 302
227, 335
234, 368
240, 401
249, 431
265, 456
292, 475
321, 490
352, 494
383, 490
416, 477
447, 459
469, 433
480, 400
488, 366
496, 331
500, 294
239, 275
251, 259
271, 251
293, 252
314, 259
366, 254
391, 246
417, 244
442, 252
461, 265
341, 286
340, 310
340, 334
340, 357
322, 368
332, 372
343, 376
355, 372
368, 367
264, 295
278, 285
295, 285
311, 297
295, 301
277, 301
383, 294
398, 282
416, 281
431, 290
417, 296
399, 297
297, 407
315, 398
332, 393
346, 396
360, 393
381, 397
404, 405
382, 417
361, 424
346, 426
331, 424
314, 419
306, 408
332, 407
346, 408
361, 407
394, 405
360, 407
346, 408
331, 408
