109, 158
111, 174
115, 190
118, 206
125, 221
135, 233
150, 242
166, 249
183, 251
201, 247
215, 238
228, 228
235, 215
239, 200
240, 184
241, 168
240, 152
121, 138
131, 131
144, 129
156, 130
168, 133
186, 133
197, 128
208, 127
220, 128
230, 133
178, 145
179, 156
180, 167
180, 178
169, 188
175, 189
181, 190
187, 189
192, 187
136, 148
143, 141
153, 141
161, 150
152, 152
143, 152
194, 149
201, 140
211, 139
219, 145
212, 149
203, 150
156, 210
165, 206
175, 203
182, 205
188, 203
198, 204
207, 208
199, 215
190, 218
183, 219
176, 219
166, 216
160, 210
175, 210
182, 211
189, 210
203, 209
189, 210
183, 211
176, 211
