121, 141
122, 158
122, 175
123, 191
128, 206
137, 219
148, 228
162, 235
178, 237
193, 236
208, 230
222, 222
232, 210
239, 196
242, 179
243, 163
244, 146
135, 134
140, 126
151, 122
162, 122
172, 126
189, 126
200, 122
212, 122
222, 127
228, 136
180, 138
180, 148
181, 158
181, 169
169, 175
175, 178
180, 179
186, 178
191, 176
147, 141
152, 137
160, 137
167, 141
159, 143
152, 143
195, 142
202, 138
209, 138
215, 142
209, 143
202, 143
161, 196
167, 192
174, 191
180, 192
186, 191
193, 192
199, 196
193, 199
186, 201
179, 202
173, 201
166, 200
164, 195
174, 194
180, 195
186, 194
196, 195
186, 194
179, 195
173, 194
