108, 157
108, 175
109, 193
112, 211
118, 227
129, 241
143, 251
160, 258
179, 259
199, 256
216, 248
229, 238
239, 224
245, 208
247, 190
247, 173
248, 155
121, 143
127, 131
139, 127
152, 127
164, 132
181, 131
194, 125
208, 124
222, 128
230, 139
173, 143
173, 155
173, 167
172, 179
160, 188
167, 190
174, 192
182, 189
189, 187
135, 152
142, 148
149, 147
157, 150
150, 153
142, 154
193, 148
201, 144
209, 144
216, 148
209, 150
201, 150
149, 214
160, 209
168, 206
176, 208
183, 206
193, 207
204, 211
193, 214
184, 215
176, 215
169, 215
161, 216
153, 213
168, 211
176, 211
184, 210
200, 210
184, 209
176, 210
169, 210
