89, 190
90, 222
94, 252
99, 281
108, 308
123, 333
144, 352
167, 366
196, 370
225, 364
248, 349
269, 331
284, 308
293, 282
298, 254
301, 225
304, 194
111, 178
122, 161
142, 155
163, 159
181, 168
210, 169
230, 163
251, 162
271, 168
282, 186
196, 187
196, 209
196, 231
196, 253
173, 263
183, 268
195, 272
207, 267
217, 262
132, 191
143, 183
157, 184
168, 193
156, 196
142, 196
223, 195
234, 187
248, 188
258, 197
248, 200
235, 199
158, 301
173, 296
185, 294
197, 297
208, 293
219, 294
232, 299
219, 304
209, 307
197, 310
185, 309
173, 306
163, 300
184, 300
196, 301
208, 298
228, 298
209, 299
197, 302
185, 300
