108, 144
109, 160
111, 177
114, 194
119, 211
127, 227
136, 241
148, 251
166, 254
185, 251
201, 242
215, 229
227, 214
234, 198
238, 179
239, 159
239, 140
115, 129
121, 122
131, 121
141, 122
151, 126
175, 124
186, 121
197, 119
209, 120
218, 125
163, 139
162, 152
161, 165
160, 178
151, 183
156, 186
163, 188
170, 186
177, 183
127, 143
134, 139
142, 138
149, 143
142, 145
134, 145
183, 142
190, 137
199, 137
205, 141
199, 144
191, 144
141, 204
149, 201
156, 199
164, 200
171, 199
181, 201
193, 205
182, 213
172, 216
163, 216
156, 216
149, 213
145, 205
156, 205
164, 205
171, 205
188, 206
171, 208
164, 208
156, 207
