79, 190
82, 216
86, 242
92, 266
103, 286
120, 303
142, 314
166, 322
192, 322
215, 318
232, 307
247, 292
257, 273
262, 253
264, 231
265, 208
266, 184
105, 176
115, 162
131, 155
149, 155
166, 161
199, 162
214, 155
230, 153
245, 158
253, 171
184, 180
185, 196
187, 212
189, 228
168, 238
178, 241
188, 243
198, 240
206, 236
127, 187
137, 180
148, 179
159, 186
149, 189
137, 189
204, 184
214, 177
225, 177
234, 183
225, 186
214, 186
149, 270
164, 266
178, 263
189, 265
199, 262
211, 262
225, 264
213, 272
202, 276
191, 277
180, 278
166, 276
154, 270
178, 269
189, 270
200, 268
220, 265
201, 268
190, 270
179, 269
