107, 153
108, 173
109, 191
112, 210
119, 229
128, 244
142, 257
159, 268
178, 271
198, 268
215, 258
231, 246
243, 232
250, 214
254, 196
256, 177
257, 157
121, 143
129, 133
142, 131
155, 133
167, 138
190, 140
203, 135
217, 132
230, 135
239, 145
178, 154
178, 167
177, 179
177, 192
165, 198
171, 201
177, 203
185, 201
192, 198
135, 157
143, 152
152, 152
161, 158
151, 160
142, 160
198, 158
206, 153
215, 153
223, 158
215, 161
206, 161
153, 223
163, 217
171, 214
178, 215
185, 214
194, 217
205, 223
194, 229
185, 230
178, 231
171, 230
162, 229
157, 222
171, 219
178, 220
185, 219
201, 223
185, 223
178, 224
171, 223
