145, 165
147, 185
149, 204
153, 223
161, 240
174, 254
190, 265
208, 273
226, 275
242, 271
258, 261
270, 249
281, 234
287, 218
290, 200
292, 181
293, 162
163, 154
173, 146
186, 144
199, 145
211, 150
235, 150
246, 146
258, 143
269, 145
278, 151
223, 165
223, 180
224, 194
224, 208
208, 211
215, 214
223, 217
231, 214
238, 210
178, 169
186, 164
195, 164
203, 169
195, 171
186, 172
241, 169
249, 163
258, 163
265, 167
259, 170
250, 170
193, 229
205, 228
215, 228
223, 229
231, 227
240, 226
252, 225
241, 232
232, 236
224, 237
216, 237
205, 235
196, 229
215, 231
223, 232
231, 230
248, 226
231, 229
223, 231
216, 231
