92, 152
93, 170
95, 187
99, 204
106, 220
116, 233
129, 244
143, 252
162, 254
180, 252
194, 243
206, 231
214, 216
220, 199
222, 181
222, 162
222, 143
106, 140
112, 131
122, 128
132, 129
142, 132
168, 129
178, 124
189, 121
200, 124
207, 132
155, 143
156, 153
156, 164
156, 175
143, 184
150, 186
158, 188
165, 185
172, 182
118, 149
124, 144
132, 143
139, 148
132, 150
124, 151
173, 145
180, 139
189, 138
196, 142
190, 145
181, 146
136, 206
143, 200
151, 198
158, 199
166, 197
175, 199
184, 203
175, 209
167, 212
159, 213
152, 212
144, 210
140, 205
151, 204
159, 205
166, 203
180, 203
167, 203
159, 205
151, 204
