129, 159
128, 175
128, 192
130, 208
135, 223
145, 236
157, 246
171, 254
188, 256
204, 254
218, 246
230, 236
240, 224
245, 208
248, 193
248, 176
248, 161
140, 148
147, 141
158, 140
168, 143
178, 147
199, 147
209, 142
220, 140
230, 141
237, 149
189, 158
189, 169
189, 179
189, 190
177, 196
183, 198
188, 200
194, 198
199, 196
152, 158
159, 154
167, 154
174, 161
166, 162
158, 162
203, 161
210, 154
218, 154
225, 158
219, 162
211, 163
166, 217
175, 214
182, 213
188, 215
194, 213
202, 215
210, 218
202, 221
194, 222
188, 222
182, 222
174, 221
169, 217
182, 217
188, 218
194, 217
207, 218
194, 215
188, 216
182, 215
