111, 133
112, 151
113, 169
116, 186
120, 202
131, 216
144, 227
160, 234
179, 237
198, 234
214, 226
229, 216
240, 203
246, 188
249, 170
250, 152
250, 133
122, 122
129, 112
140, 109
152, 111
163, 117
187, 116
198, 109
210, 106
223, 109
230, 119
175, 130
175, 142
175, 154
175, 166
159, 171
167, 174
175, 176
183, 174
191, 171
139, 135
145, 131
153, 130
160, 134
153, 136
145, 136
192, 134
200, 130
207, 130
214, 134
207, 136
200, 136
148, 190
158, 187
167, 187
175, 189
183, 187
193, 188
204, 191
193, 196
184, 199
175, 200
167, 199
158, 196
152, 191
167, 193
175, 194
183, 193
199, 191
183, 191
175, 192
167, 191
