107, 140
108, 158
110, 175
112, 192
118, 207
129, 220
143, 230
158, 238
174, 239
191, 237
206, 228
221, 218
232, 206
238, 191
239, 174
239, 157
240, 139
119, 133
125, 122
137, 118
150, 118
162, 121
180, 120
193, 117
206, 117
218, 122
226, 132
173, 135
173, 146
174, 157
175, 168
161, 175
168, 177
174, 178
180, 176
187, 175
134, 140
141, 136
149, 136
156, 140
149, 141
141, 142
188, 140
196, 135
203, 135
210, 140
204, 141
196, 141
148, 193
158, 191
168, 189
175, 190
182, 189
191, 190
201, 191
191, 198
182, 202
175, 203
167, 202
158, 199
152, 194
168, 195
175, 195
182, 195
197, 192
182, 194
175, 195
167, 194
