94, 207
95, 230
101, 254
107, 278
115, 302
126, 324
141, 344
158, 361
183, 365
210, 361
235, 347
257, 329
275, 308
286, 282
292, 256
295, 229
295, 201
101, 196
111, 182
129, 178
146, 181
163, 189
190, 186
209, 178
228, 174
248, 178
265, 189
173, 202
172, 224
171, 246
171, 268
156, 270
164, 277
174, 281
186, 275
197, 269
119, 204
129, 196
143, 196
154, 205
142, 209
129, 209
208, 202
219, 193
232, 192
242, 200
233, 206
220, 206
148, 296
158, 294
169, 292
178, 294
190, 291
204, 291
220, 292
205, 301
191, 308
179, 310
168, 310
159, 307
153, 298
169, 299
179, 300
191, 298
214, 293
190, 297
178, 299
168, 299
