188, 177
190, 202
190, 227
194, 251
205, 274
225, 293
250, 309
275, 322
301, 325
324, 321
341, 305
356, 285
368, 264
375, 242
378, 217
378, 193
379, 170
219, 163
229, 150
246, 145
264, 148
281, 155
309, 152
325, 145
342, 142
357, 148
364, 162
295, 170
297, 189
298, 209
300, 228
278, 233
288, 238
299, 242
309, 238
317, 232
238, 177
247, 170
259, 171
269, 176
259, 179
247, 180
317, 175
327, 168
339, 168
347, 174
339, 178
328, 177
260, 263
275, 260
287, 258
298, 261
308, 258
319, 258
332, 259
321, 267
310, 271
299, 273
288, 272
275, 270
265, 263
287, 264
298, 265
309, 263
327, 259
309, 262
298, 264
287, 263
