105, 165
107, 184
109, 202
113, 219
120, 236
131, 248
147, 256
166, 262
184, 262
203, 259
219, 251
232, 240
240, 226
245, 209
246, 192
245, 176
245, 158
118, 149
124, 136
137, 130
151, 131
165, 135
189, 134
202, 128
215, 127
228, 131
235, 142
178, 150
179, 162
180, 173
181, 185
166, 194
174, 195
182, 197
189, 194
196, 191
136, 156
143, 152
151, 150
160, 155
152, 157
144, 158
197, 152
204, 147
212, 147
219, 150
212, 152
204, 153
154, 218
165, 211
174, 208
182, 208
189, 206
197, 206
207, 211
198, 213
191, 214
184, 216
176, 217
167, 218
159, 216
175, 211
182, 211
189, 209
203, 211
190, 209
183, 211
176, 211
