114, 131
114, 148
115, 166
117, 183
122, 199
131, 211
144, 220
159, 226
178, 227
196, 225
213, 220
228, 212
238, 200
243, 184
245, 168
245, 150
247, 133
127, 119
133, 108
146, 104
159, 105
171, 109
187, 108
200, 104
213, 105
225, 109
232, 121
178, 121
177, 133
177, 144
177, 156
163, 163
169, 165
177, 167
185, 165
192, 164
142, 126
148, 121
156, 121
162, 126
155, 127
148, 127
196, 126
203, 122
210, 122
216, 127
210, 128
203, 128
152, 187
162, 184
171, 183
178, 185
185, 183
193, 183
203, 186
193, 187
185, 188
178, 189
170, 189
162, 188
155, 187
170, 186
178, 187
185, 186
200, 185
185, 185
178, 185
171, 185
