107, 171
109, 187
109, 202
112, 218
118, 233
129, 244
144, 252
160, 259
178, 260
197, 258
213, 250
228, 241
237, 229
242, 213
244, 196
244, 180
243, 163
119, 151
126, 141
139, 137
152, 139
165, 143
184, 141
196, 136
209, 132
222, 135
230, 145
175, 153
176, 163
176, 173
177, 184
162, 193
169, 194
176, 195
183, 194
190, 192
134, 161
142, 157
149, 156
158, 160
149, 161
142, 161
192, 158
201, 154
208, 154
216, 157
209, 158
201, 159
147, 213
159, 210
168, 208
176, 209
183, 208
193, 209
207, 212
194, 217
184, 217
176, 217
168, 217
158, 217
151, 213
168, 213
176, 214
184, 213
202, 212
184, 210
176, 211
168, 210
