120, 286
121, 322
124, 357
129, 392
142, 424
162, 451
191, 472
223, 489
258, 494
293, 488
323, 474
350, 455
371, 430
382, 398
386, 362
389, 326
390, 289
147, 268
163, 252
187, 247
210, 248
232, 258
281, 253
304, 245
328, 244
351, 252
364, 270
258, 284
259, 310
259, 335
259, 361
228, 367
243, 373
259, 377
275, 373
289, 367
176, 289
190, 282
206, 282
221, 291
206, 295
190, 295
295, 291
311, 282
326, 283
339, 291
327, 296
311, 295
210, 406
228, 398
244, 395
259, 399
274, 396
292, 400
311, 407
292, 417
274, 420
259, 421
244, 420
228, 416
217, 406
244, 408
259, 409
274, 408
304, 407
274, 405
259, 406
244, 405
