101, 157
102, 175
104, 193
107, 210
113, 226
124, 239
138, 250
154, 258
174, 260
192, 257
207, 249
221, 239
231, 226
237, 210
240, 193
241, 176
242, 158
115, 147
124, 136
137, 131
152, 132
164, 138
182, 137
194, 131
207, 130
220, 134
229, 144
172, 147
173, 160
173, 174
173, 188
155, 192
164, 195
172, 198
181, 195
189, 192
130, 153
137, 149
145, 149
152, 154
145, 155
137, 155
192, 153
199, 147
207, 147
214, 151
208, 153
200, 153
139, 211
153, 209
163, 209
172, 210
181, 208
192, 208
204, 209
192, 215
182, 218
173, 219
163, 219
153, 217
144, 212
163, 214
172, 215
181, 214
199, 210
182, 211
172, 212
163, 212
