126, 292
131, 328
138, 363
146, 397
159, 428
178, 456
203, 479
234, 496
270, 501
304, 494
332, 475
355, 451
371, 423
381, 391
386, 357
391, 323
394, 289
150, 261
169, 247
195, 246
219, 251
243, 260
281, 260
304, 252
327, 246
352, 247
370, 261
262, 279
263, 301
263, 323
264, 347
239, 363
252, 365
265, 368
278, 365
290, 361
178, 283
193, 274
211, 273
227, 286
210, 290
192, 290
297, 285
311, 273
329, 273
344, 282
330, 289
313, 289
216, 411
235, 399
254, 393
268, 395
281, 392
299, 397
317, 405
301, 421
284, 430
269, 433
254, 431
235, 424
225, 411
254, 408
268, 409
282, 407
308, 406
282, 408
269, 410
255, 409
