108, 162
111, 180
114, 197
118, 214
122, 230
131, 244
146, 254
161, 262
179, 264
196, 262
212, 255
225, 245
234, 233
239, 217
241, 201
244, 183
244, 165
121, 144
131, 138
143, 137
155, 139
167, 144
189, 146
201, 141
213, 138
225, 139
235, 145
179, 157
179, 169
179, 181
179, 193
167, 200
172, 202
178, 204
184, 203
190, 201
136, 159
143, 153
153, 154
161, 161
152, 163
143, 162
196, 161
205, 154
214, 154
222, 159
215, 162
205, 162
149, 221
159, 218
169, 217
177, 218
183, 217
194, 219
205, 223
194, 230
184, 233
177, 234
169, 233
159, 229
154, 222
169, 224
177, 224
184, 224
200, 223
184, 223
177, 224
169, 223
