116, 150
116, 169
117, 188
119, 207
124, 225
132, 241
145, 254
162, 262
182, 264
202, 262
219, 254
233, 243
244, 229
250, 212
253, 195
255, 177
257, 158
130, 139
138, 130
151, 126
165, 128
178, 132
198, 132
211, 129
224, 128
236, 133
243, 144
186, 148
186, 159
185, 171
184, 182
170, 190
176, 193
183, 194
191, 193
198, 191
143, 150
151, 146
160, 146
167, 152
159, 154
150, 153
205, 154
213, 149
222, 149
229, 154
222, 157
213, 157
159, 217
169, 212
177, 209
184, 210
190, 209
198, 212
207, 218
198, 222
190, 224
183, 224
176, 223
169, 221
163, 217
177, 215
183, 216
190, 216
203, 217
190, 215
183, 216
177, 215
