106, 148
107, 167
107, 185
109, 203
114, 220
125, 234
140, 245
157, 253
177, 255
197, 253
215, 246
231, 236
242, 223
248, 206
250, 187
252, 168
253, 149
125, 132
132, 123
144, 118
157, 118
169, 120
190, 121
202, 118
214, 118
226, 122
233, 131
179, 136
180, 147
180, 158
180, 169
166, 180
172, 182
180, 183
187, 182
193, 179
138, 142
145, 136
154, 136
162, 142
154, 144
145, 145
196, 142
203, 136
213, 135
220, 141
213, 144
204, 144
153, 209
163, 203
171, 200
178, 202
185, 200
193, 202
202, 207
193, 209
185, 210
178, 210
171, 210
163, 210
157, 208
171, 205
178, 205
185, 205
198, 207
185, 204
178, 205
171, 204
