118, 152
119, 172
120, 191
122, 210
129, 228
141, 244
157, 255
176, 265
197, 266
217, 263
233, 253
247, 240
256, 225
262, 208
263, 190
265, 171
266, 152
139, 143
147, 136
158, 134
169, 135
179, 140
212, 140
222, 136
233, 134
243, 136
251, 143
196, 154
196, 168
195, 180
195, 193
180, 199
188, 202
195, 204
203, 201
211, 198
152, 157
160, 152
168, 152
177, 157
168, 158
160, 158
213, 157
221, 151
229, 151
237, 156
230, 158
221, 158
166, 216
178, 217
188, 217
196, 218
203, 216
213, 216
224, 214
213, 221
204, 224
196, 225
188, 225
178, 222
170, 218
188, 220
196, 221
204, 220
220, 216
204, 219
196, 220
189, 220
