101, 161
101, 181
102, 202
105, 221
113, 238
125, 251
142, 260
160, 267
179, 268
197, 266
213, 258
226, 249
237, 237
243, 221
246, 202
246, 183
247, 163
118, 145
126, 134
138, 131
151, 132
164, 136
188, 136
201, 132
214, 131
226, 136
233, 146
177, 152
177, 163
177, 175
177, 187
162, 197
169, 198
177, 199
184, 198
191, 196
134, 158
142, 152
150, 152
158, 157
150, 159
141, 160
193, 157
201, 152
210, 152
217, 158
210, 159
202, 159
152, 223
162, 217
170, 215
177, 216
185, 214
194, 216
203, 220
195, 226
186, 227
178, 229
171, 229
162, 228
156, 222
171, 220
178, 220
185, 219
199, 220
186, 219
178, 220
171, 220
