116, 149
118, 166
119, 182
122, 200
128, 215
139, 228
153, 237
169, 244
189, 245
208, 241
224, 233
237, 223
246, 209
251, 193
253, 176
252, 158
252, 140
129, 134
138, 127
151, 127
163, 131
176, 134
186, 134
198, 129
211, 125
224, 124
235, 131
182, 142
182, 153
183, 163
183, 174
167, 180
175, 183
184, 185
192, 182
200, 179
143, 144
150, 141
157, 141
165, 145
157, 146
150, 146
200, 143
207, 139
214, 138
222, 141
215, 143
208, 144
156, 203
167, 200
177, 199
185, 200
192, 198
202, 199
214, 201
203, 206
193, 207
185, 208
178, 208
168, 207
160, 203
177, 203
185, 203
192, 202
210, 201
193, 201
185, 202
178, 201
