95, 145
95, 161
97, 179
100, 197
105, 214
114, 229
125, 242
137, 253
153, 255
172, 252
190, 242
208, 232
224, 218
234, 200
238, 179
240, 156
241, 134
101, 132
106, 125
116, 121
126, 121
136, 124
159, 121
170, 117
183, 116
196, 118
207, 124
146, 138
145, 151
144, 165
143, 179
134, 186
140, 188
147, 190
156, 187
164, 184
113, 142
119, 137
128, 136
134, 141
127, 143
119, 143
169, 139
176, 133
185, 132
192, 136
185, 139
177, 140
125, 209
133, 205
141, 203
148, 204
156, 202
167, 203
181, 207
168, 210
157, 214
149, 215
142, 215
134, 213
129, 209
141, 208
148, 209
157, 208
177, 207
157, 207
148, 208
141, 208
