102, 127
105, 144
108, 161
112, 178
118, 194
128, 208
141, 220
156, 230
175, 232
193, 229
208, 218
221, 206
231, 191
237, 175
239, 157
240, 139
241, 120
116, 111
123, 103
134, 98
147, 97
158, 101
180, 101
191, 96
203, 96
215, 100
223, 109
170, 116
171, 129
172, 143
173, 156
159, 164
166, 166
173, 168
179, 165
186, 162
130, 120
137, 115
145, 114
152, 120
145, 122
137, 123
188, 120
195, 114
204, 114
210, 119
204, 122
196, 122
148, 186
158, 184
166, 183
173, 184
180, 182
188, 182
196, 183
188, 190
181, 194
174, 195
166, 195
158, 192
152, 186
166, 187
173, 187
180, 186
192, 184
180, 186
173, 188
166, 187
