97, 159
96, 176
97, 194
100, 210
105, 227
114, 240
126, 252
139, 261
156, 263
176, 261
197, 254
217, 246
234, 234
244, 217
249, 197
251, 177
253, 156
101, 134
109, 127
119, 126
130, 127
140, 131
165, 130
178, 124
193, 123
207, 126
219, 132
151, 147
150, 158
148, 169
146, 180
136, 192
142, 194
149, 195
157, 193
165, 191
113, 152
121, 147
131, 146
139, 153
130, 155
121, 155
174, 151
184, 144
194, 144
203, 150
195, 153
184, 153
130, 220
137, 213
144, 209
150, 211
158, 209
169, 212
182, 217
169, 223
159, 227
151, 229
145, 228
137, 226
134, 220
145, 217
151, 218
158, 217
176, 217
158, 217
151, 218
145, 218
