98, 166
100, 188
103, 208
106, 227
114, 246
124, 263
137, 278
154, 289
174, 292
195, 289
214, 279
230, 264
241, 248
248, 228
251, 208
253, 187
255, 165
112, 155
120, 144
135, 141
149, 143
162, 148
185, 145
199, 141
213, 139
227, 142
235, 153
172, 161
172, 174
172, 188
171, 202
157, 208
164, 211
172, 213
180, 210
188, 207
129, 164
137, 160
145, 160
153, 164
145, 166
137, 166
194, 164
202, 159
210, 159
218, 164
210, 166
202, 165
142, 230
153, 226
164, 225
172, 227
182, 225
193, 225
205, 230
194, 240
182, 246
173, 247
163, 246
153, 241
146, 230
163, 230
172, 231
182, 230
200, 230
182, 238
172, 240
163, 239
