143, 257
145, 301
151, 344
157, 388
167, 431
187, 467
216, 496
252, 518
296, 524
340, 519
375, 496
405, 468
427, 432
439, 390
445, 346
449, 303
451, 259
171, 257
191, 241
218, 242
243, 251
267, 263
318, 264
343, 252
368, 242
395, 241
417, 254
291, 287
291, 317
291, 348
292, 379
263, 389
277, 395
292, 400
307, 395
321, 388
200, 286
216, 278
235, 279
251, 289
234, 294
215, 294
333, 288
350, 278
369, 277
385, 283
371, 292
352, 293
245, 431
265, 430
280, 428
293, 431
307, 428
324, 430
344, 431
324, 441
307, 447
293, 449
279, 447
264, 441
253, 433
280, 434
293, 437
307, 435
336, 432
307, 433
293, 435
280, 433
