110, 156
111, 175
111, 193
114, 210
121, 226
132, 239
147, 247
162, 253
178, 255
193, 254
208, 247
224, 240
235, 228
242, 213
244, 196
246, 178
248, 160
129, 142
137, 136
148, 134
159, 135
169, 139
192, 140
202, 136
213, 135
224, 138
231, 144
180, 152
180, 163
180, 174
180, 185
166, 193
172, 195
180, 197
187, 195
193, 193
142, 154
149, 151
157, 151
163, 155
156, 157
149, 157
196, 156
204, 152
211, 153
218, 157
211, 159
203, 158
153, 218
163, 215
171, 214
178, 215
185, 214
193, 216
203, 219
193, 223
185, 224
178, 224
171, 224
163, 222
156, 218
171, 217
178, 218
185, 217
200, 219
185, 217
178, 218
171, 217
