105, 152
107, 171
109, 190
113, 209
120, 226
131, 239
147, 248
164, 255
182, 257
200, 253
216, 244
231, 234
242, 220
247, 202
249, 184
250, 165
251, 146
122, 148
131, 142
142, 140
153, 140
164, 144
191, 143
202, 139
212, 136
224, 136
233, 141
177, 156
177, 169
178, 182
178, 194
163, 199
171, 202
179, 204
187, 201
195, 197
138, 159
146, 155
154, 155
162, 159
154, 161
146, 162
195, 157
203, 152
211, 151
219, 154
212, 158
204, 158
155, 216
165, 213
172, 212
180, 214
188, 212
196, 212
206, 212
197, 217
189, 220
181, 221
173, 221
165, 219
159, 216
173, 216
180, 217
188, 216
203, 213
188, 214
180, 215
173, 215
