103, 145
104, 164
105, 182
107, 201
114, 217
126, 230
141, 239
158, 247
177, 249
195, 247
211, 239
226, 229
236, 216
242, 201
243, 184
244, 167
246, 149
122, 133
130, 127
141, 124
153, 125
164, 128
190, 129
201, 127
212, 126
222, 130
228, 137
177, 144
177, 153
177, 163
178, 173
164, 182
170, 184
177, 185
183, 184
188, 182
136, 145
143, 141
151, 141
158, 146
151, 147
143, 148
193, 147
200, 142
209, 143
215, 148
209, 150
201, 149
150, 207
161, 203
170, 202
176, 203
184, 202
192, 203
202, 207
192, 209
184, 210
177, 210
170, 210
161, 209
154, 207
169, 207
176, 207
184, 206
198, 207
184, 205
177, 206
170, 206
